"Name","Category","Phone","City","State","License Number","Why Kept"
"Royal Auto LLC","Wholesale Motor Vehicle Dealer","","Colorado Springs","CO","45888","State-licensed wholesale dealer - Sep 13 push"
"ROYAL AUTO WORKS LLC","Wholesale Motor Vehicle Dealer","602-400-3600","GLENDALE","AZ","L10002551","State-licensed wholesale dealer - Sep 13 push"
"ROYAL MOTORSPORTS LLC","Wholesale Motor Vehicle Dealer","6027967244","PHOENIX","AZ","L10001218","State-licensed wholesale dealer - Sep 13 push"
"ROYALE AUTO","Wholesale Motor Vehicle Dealer","9493943410","Tolleson","AZ","L10003093","State-licensed wholesale dealer - Sep 13 push"
"Roy's Trucks Leasing, LLC","Wholesale Dealer License","(214) 328-5161","CADDO MILLS","TX","P171683W","State-licensed wholesale dealer - Sep 13 push"
"RPA, INC.","Wholesale Motor Vehicle Dealer","480-710-0615","PHOENIX","AZ","L10000770","State-licensed wholesale dealer - Sep 13 push"
"RPM Investments","Wholesale Motor Vehicle Dealer","6028186707","Mesa","AZ","L00006117","State-licensed wholesale dealer - Sep 13 push"
"RQ Motor Company LLC","Wholesale Motor Vehicle Dealer","602-980-9664","Phoenix","AZ","L10003474","State-licensed wholesale dealer - Sep 13 push"
"RS Auto Sales & Rental","Motor Vehicle Dealer (general)","","Pawtucket","RI","237","State-licensed dealer - Sep 13 push"
"RS AUTO WHOLESALE LLC","Wholesale Motor Vehicle Dealer","623-934-1324","PEORIA","AZ","L10003359","State-licensed wholesale dealer - Sep 13 push"
"Rt 6 Auto Sales","Motor Vehicle Dealer (general)","","Johnston","RI","231","State-licensed dealer - Sep 13 push"
"Rt Motor Company Wholesale Motor Vehicle Dealer LLC","Wholesale Motor Vehicle Dealer","6027918651","Laveen","AZ","L00014932","State-licensed wholesale dealer - Sep 13 push"
"RT MOTORS, LLC","Wholesale Motor Vehicle Dealer","(305)262-6533","MIAMI","FL","1134851-1","State-licensed wholesale dealer - Sep 13 push"
"RUBIOS AUTO WHOLESALE LLC","Wholesale Motor Vehicle Dealer","(201)957-5292","ORLANDO","FL","1148026-1","State-licensed wholesale dealer - Sep 13 push"
"Runway Motorsports, LLC","Wholesale Motor Vehicle Dealer","8604717210","Tucson","AZ","L10000060","State-licensed wholesale dealer - Sep 13 push"
"Russ? Ocean State Harley Davidson","Motor Vehicle Dealer (general)","","Warwick","RI","608","State-licensed dealer - Sep 13 push"
"Russo?s Auto Sales, Inc.","Motor Vehicle Dealer (general)","","Cranston","RI","226","State-licensed dealer - Sep 13 push"
"RVP INVESTMENTS LLC","Wholesale Motor Vehicle Dealer","(407)747-5888","LONGWOOD","FL","1151035-1","State-licensed wholesale dealer - Sep 13 push"
"Ryan Ervin White","Wholesale Motor Vehicle Dealer","9282798868","Kingman","AZ","L10001092","State-licensed wholesale dealer - Sep 13 push"
"RYDER TRUCK RENTAL INC","Wholesale Motor Vehicle Dealer","(305)406-3879","MIAMI","FL","1043956-1","State-licensed wholesale dealer - Sep 13 push"
"RYDER VEHICLE PURCHASING LLC","Wholesale Motor Vehicle Dealer","(305)406-3879","MIAMI","FL","1055677-1","State-licensed wholesale dealer - Sep 13 push"
"Ryder Vehicle Sales, LLC","Motor Vehicle Dealer (general)","","Warwick","RI","427","State-licensed dealer - Sep 13 push"
"S & D Road Service & Auto Sales","Motor Vehicle Dealer (general)","","Cumberland","RI","680","State-licensed dealer - Sep 13 push"
"S & P AUTO LEASING","Wholesale Motor Vehicle Dealer","","Commerce City","CO","4631","State-licensed wholesale dealer - Sep 13 push"
"S & S Auto Sales & Repair","Motor Vehicle Dealer (general)","","Providence","RI","298","State-licensed dealer - Sep 13 push"
"S & S Equity LLC","Wholesale Motor Vehicle Dealer","4806889337","Scottsdale","AZ","L00016780","State-licensed wholesale dealer - Sep 13 push"
"S&H Auto Sales","Motor Vehicle Dealer (general)","","Coventry","RI","342","State-licensed dealer - Sep 13 push"
"S&H Exotics LLC","Wholesale Motor Vehicle Dealer","6022450704","Glendale","AZ","L10002862","State-licensed wholesale dealer - Sep 13 push"
"S.G. Wholesale Inc","Wholesale Motor Vehicle Dealer","6026976138","Phoenix","AZ","L10001675","State-licensed wholesale dealer - Sep 13 push"
"SAAD CAR SALES, LLC","Wholesale Motor Vehicle Dealer","(918) 366-3790","BIXBY","OK","10527","State-licensed wholesale dealer - Sep 13 push"
"Saccucci Honda","Motor Vehicle Dealer (general)","","Middletown","RI","371","State-licensed dealer - Sep 13 push"
"SAED ARABYAT CARS, LC","Wholesale Motor Vehicle Dealer","(405) 625-1000","OKLAHOMA CITY","OK","10730","State-licensed wholesale dealer - Sep 13 push"
"SAFEWAY AUTO SALES","Wholesale Motor Vehicle Dealer","(405) 367-7455","OKLAHOMA CITY","OK","10729","State-licensed wholesale dealer - Sep 13 push"
"Safeway Auto Sales, Inc. ""Main""","Motor Vehicle Dealer (general)","","Bristol","RI","319","State-licensed dealer - Sep 13 push"
"Saif Auto Sales","Wholesale Motor Vehicle Dealer","6027032388","Phoenix","AZ","L00015667","State-licensed wholesale dealer - Sep 13 push"
"Saint Bear LLC","Wholesale Motor Vehicle Dealer","6232563204","Phoenix","AZ","L10002325","State-licensed wholesale dealer - Sep 13 push"
"SALLISAW AUTO BROKERS","Wholesale Motor Vehicle Dealer","(918) 776-7312","SALLISAW","OK","10560","State-licensed wholesale dealer - Sep 13 push"
"SALVAGE NATION LLC","Wholesale Motor Vehicle Dealer","6024868113","Phoenix","AZ","L10002299","State-licensed wholesale dealer - Sep 13 push"
"SAM & J AUTO LLC","Wholesale Motor Vehicle Dealer","6023834896","PHOENIX","AZ","L10001085","State-licensed wholesale dealer - Sep 13 push"
"Sam Auto LLC","Wholesale Motor Vehicle Dealer","6027508218","Glendale","AZ","L00014371","State-licensed wholesale dealer - Sep 13 push"
"SAM WHOLE SALE LLC","Wholesale Motor Vehicle Dealer","4804289632","85029","AZ","L10001525","State-licensed wholesale dealer - Sep 13 push"
"Samir Feratovic","Wholesale Motor Vehicle Dealer","3473246167","Phoenix","AZ","L10003409","State-licensed wholesale dealer - Sep 13 push"
"SAMPSON AUTO LLC","Wholesale Motor Vehicle Dealer","","Lakewood","CO","46642","State-licensed wholesale dealer - Sep 13 push"
"Sam's Auto Sales","Motor Vehicle Dealer (general)","","Cranston","RI","330","State-licensed dealer - Sep 13 push"
"SAMS CARS LLC","Wholesale Motor Vehicle Dealer","480-272-4309","GILBERT","AZ","L10003042","State-licensed wholesale dealer - Sep 13 push"
"San Tan Legit Motorsports LLC","Wholesale Motor Vehicle Dealer","623-999-2128","San Tan Valley","AZ","L10000752","State-licensed wholesale dealer - Sep 13 push"
"Sanders Exchange, LLC","Wholesale Motor Vehicle Dealer","4803475927","Phoenix","AZ","L00011383","State-licensed wholesale dealer - Sep 13 push"
"Sandy Lane Auto Sales and Repair","Motor Vehicle Dealer (general)","","Warwick","RI","115","State-licensed dealer - Sep 13 push"
"Sandy Motors, Inc.","Motor Vehicle Dealer (general)","","Coventry","RI","247","State-licensed dealer - Sep 13 push"
"SANTOS AUTO IMPORT LLC","Wholesale Motor Vehicle Dealer","(347)282-3821","DEERFIELD BEACH","FL","1152378-1","State-licensed wholesale dealer - Sep 13 push"
"SARASOTA AUTO GROUP LLC","Wholesale Motor Vehicle Dealer","(941)720-2969","SARASOTA","FL","1153354-1","State-licensed wholesale dealer - Sep 13 push"
"SARASOTA INTERNATIONAL TRADING INC","Wholesale Motor Vehicle Dealer","(941)567-6857","SARASOTA","FL","1149382-1","State-licensed wholesale dealer - Sep 13 push"
"Sari Motors LLC","Wholesale Motor Vehicle Dealer","4803346147","Chandler","AZ","L10003505","State-licensed wholesale dealer - Sep 13 push"
"Saturn Classic Cars LLC","Wholesale Motor Vehicle Dealer","7736201164","Payson","AZ","L10002724","State-licensed wholesale dealer - Sep 13 push"
"Scituate Power Equipment","Motor Vehicle Dealer (general)","","North Scituate","RI","766","State-licensed dealer - Sep 13 push"
"Scott Motors LLC","Wholesale Motor Vehicle Dealer","9287136006","Prescott","AZ","L00015848","State-licensed wholesale dealer - Sep 13 push"
"Scott Volkswagen","Motor Vehicle Dealer (general)","","East Providence","RI","403","State-licensed dealer - Sep 13 push"
"Scottsdale 101 Management LLC","Wholesale Motor Vehicle Dealer","4804214480","TEMPE","AZ","L00012953","State-licensed wholesale dealer - Sep 13 push"
"Scottsdale Pre-Owned LLC","Wholesale Motor Vehicle Dealer","4807455217","Scottsdale","AZ","L10002529","State-licensed wholesale dealer - Sep 13 push"
"SEEKINS FORD LINCOLN, INC","Motor Vehicle Dealer (general)","","Fairbanks","AK","50","State-licensed dealer - Sep 13 push"
"Sees Financial LLC","Wholesale Motor Vehicle Dealer","6026537337","Scottsdale","AZ","L00010714","State-licensed wholesale dealer - Sep 13 push"
"Sellers Select Imports LLC","Wholesale Motor Vehicle Dealer","4808430299","Chandler","AZ","L10003610","State-licensed wholesale dealer - Sep 13 push"
"SEMI USED INC.","Wholesale Motor Vehicle Dealer","(918) 435-5127","EUCHA","OK","10622","State-licensed wholesale dealer - Sep 13 push"
"SF Leasing and Rental LLC","Wholesale Motor Vehicle Dealer","5204425050","Tucson","AZ","L10001346","State-licensed wholesale dealer - Sep 13 push"
"SFS Equipment Sales","Wholesale Dealer License","(817) 932-3407","Waxahachie","TX","P148872W","State-licensed wholesale dealer - Sep 13 push"
"SG AUTO PAWN & SALES, LLC","Wholesale Motor Vehicle Dealer","","Parker","CO","44665","State-licensed wholesale dealer - Sep 13 push"
"Sgr Autosales","Wholesale Motor Vehicle Dealer","4802277499","Scottsdale","AZ","L00010725","State-licensed wholesale dealer - Sep 13 push"
"SHAH USED AUTO SALES LLC","Wholesale Motor Vehicle Dealer","480-749-1351","SURPRISE","AZ","L10001507","State-licensed wholesale dealer - Sep 13 push"
"SHAMROCK MOTORS INC","Wholesale Motor Vehicle Dealer","(908)906-5817","PORT SAINT LUCIE","FL","1153576-1","State-licensed wholesale dealer - Sep 13 push"
"Shannon Motors","Motor Vehicle Dealer (general)","","Johnston","RI","574","State-licensed dealer - Sep 13 push"
"Shannon Motors Woonsocket","Motor Vehicle Dealer (general)","","Woonsocket","RI","192","State-licensed dealer - Sep 13 push"
"Sharpe Logistics LLC","Wholesale Motor Vehicle Dealer","6025591903","Phoenix","AZ","L10002082","State-licensed wholesale dealer - Sep 13 push"
"Shaw Butte Auto Sales","Wholesale Motor Vehicle Dealer","6239862573","Glendale","AZ","L00016360","State-licensed wholesale dealer - Sep 13 push"
"Shawn Lidgard","Wholesale Motor Vehicle Dealer","602-885-9267","Avondale","AZ","L10002610","State-licensed wholesale dealer - Sep 13 push"
"Shearers Auto Group LLC","Wholesale Motor Vehicle Dealer","6232747686","Scottsdale","AZ","L10003515","State-licensed wholesale dealer - Sep 13 push"
"Sheehan & Associates LLC","Wholesale Motor Vehicle Dealer","4802157675","Tempe","AZ","L00009524","State-licensed wholesale dealer - Sep 13 push"
"Sheikh Auto Sales LLC","Wholesale Motor Vehicle Dealer","4806228747","Phoenix","AZ","L10000663","State-licensed wholesale dealer - Sep 13 push"
"Shoreline Auto Sales, LLC","Motor Vehicle Dealer (general)","","Richmond","RI","345","State-licensed dealer - Sep 13 push"
"Showboating Performance LLC","Wholesale Motor Vehicle Dealer","7024723288","KINGMAN","AZ","L10003233","State-licensed wholesale dealer - Sep 13 push"
"Showcase Auto Sales Of East Providence","Motor Vehicle Dealer (general)","","East Providence","RI","687","State-licensed dealer - Sep 13 push"
"SIGMA MOTORS, INC.","Wholesale Motor Vehicle Dealer","(405) 537-8280","OKLAHOMA CITY","OK","10012","State-licensed wholesale dealer - Sep 13 push"
"SIGNATURE AUTO WHOLESALE","Wholesale Motor Vehicle Dealer","(918) 357-9466","BROKEN ARROW","OK","10718","State-licensed wholesale dealer - Sep 13 push"
"Signature Motors","Wholesale Motor Vehicle Dealer","7738954125","Tucson","AZ","L00009876","State-licensed wholesale dealer - Sep 13 push"
"SILVER RIVER INVESTMENTS USA LLC","Wholesale Motor Vehicle Dealer","(630)528-8742","ALTAMONTE SPRINGS","FL","1151624-1","State-licensed wholesale dealer - Sep 13 push"
"Simon Auto Group 1038-1040","Motor Vehicle Dealer (general)","","North Providence","RI","11","State-licensed dealer - Sep 13 push"
"Simply green Solutions","Wholesale Motor Vehicle Dealer","810 2419284","tempe","AZ","L10001225","State-licensed wholesale dealer - Sep 13 push"
"Sin Ley Autosales","Wholesale Motor Vehicle Dealer","6237428392","phoenix","AZ","L10000576","State-licensed wholesale dealer - Sep 13 push"
"Six Towns LLC","Wholesale Motor Vehicle Dealer","6023731891","Glendale","AZ","L10001626","State-licensed wholesale dealer - Sep 13 push"
"SJ AUTO SALES LLC","Wholesale Motor Vehicle Dealer","6024758957","PEORIA","AZ","L10002548","State-licensed wholesale dealer - Sep 13 push"
"SJ Elite Auto LLC","Wholesale Motor Vehicle Dealer","6177212673","Cave Creek","AZ","L10002300","State-licensed wholesale dealer - Sep 13 push"
"SJA Autos LLC","Wholesale Motor Vehicle Dealer","5202685449","Tucson","AZ","L10002802","State-licensed wholesale dealer - Sep 13 push"
"SK UNITED PRO, LLC","Wholesale Motor Vehicle Dealer","(252)267-1515","PALM CITY","FL","1069660-1","State-licensed wholesale dealer - Sep 13 push"
"Skyline Auto LLC","Wholesale Motor Vehicle Dealer","4806780912","Maricopa","AZ","L10002711","State-licensed wholesale dealer - Sep 13 push"
"SLUDERS AUTO","Wholesale Motor Vehicle Dealer","","PUEBLO","CO","8224","State-licensed wholesale dealer - Sep 13 push"
"SMART AUTO GROUP, LLC","Wholesale Motor Vehicle Dealer","(786)862-4340","MIAMI","FL","1138450-1","State-licensed wholesale dealer - Sep 13 push"
"SMART EAGLE LLC","Wholesale Motor Vehicle Dealer","2099001111","PHOENIX","AZ","L10002923","State-licensed wholesale dealer - Sep 13 push"
"SMART WAY AUTO LLC","Wholesale Motor Vehicle Dealer","6109101010","LAVEEN","AZ","L10001430","State-licensed wholesale dealer - Sep 13 push"
"Smith Street Auto Sales and Repair","Motor Vehicle Dealer (general)","","North Providence","RI","103","State-licensed dealer - Sep 13 push"
"Smithfield Classic Cars & Auto Sales, LLC","Motor Vehicle Dealer (general)","","Smithfield","RI","548","State-licensed dealer - Sep 13 push"
"Smithfield Motor Sales, Inc.","Motor Vehicle Dealer (general)","","Pawtucket","RI","524","State-licensed dealer - Sep 13 push"
"Soda Motors Auto Sales, LLC","Motor Vehicle Dealer (general)","","Newport","RI","137","State-licensed dealer - Sep 13 push"
"SOLID CARS","Wholesale Motor Vehicle Dealer","","Littleton","CO","8087","State-licensed wholesale dealer - Sep 13 push"
"Solution Auto Dealer, LLC.","Wholesale Motor Vehicle Dealer","","Denver","CO","47400","State-licensed wholesale dealer - Sep 13 push"
"Solution Auto Sales & Body","Motor Vehicle Dealer (general)","","Providence","RI","80","State-licensed dealer - Sep 13 push"
"Solutions Auto Sales & body","Motor Vehicle Dealer (general)","","Providence","RI","172","State-licensed dealer - Sep 13 push"
"Sonne, LLC","Wholesale Motor Vehicle Dealer","602-316-5555","Scottsdale","AZ","L10002738","State-licensed wholesale dealer - Sep 13 push"
"SONORAN DESERT FINANCIAL LLC","Wholesale Motor Vehicle Dealer","623-330-3472","SURPRISE","AZ","L10002345","State-licensed wholesale dealer - Sep 13 push"
"SORDUM'S AUTO DEALERSHIP LLC","Wholesale Motor Vehicle Dealer","6232626243","Phoenix","AZ","L00013717","State-licensed wholesale dealer - Sep 13 push"
"Sorena Auto Sales LLC","Wholesale Motor Vehicle Dealer","480-388-7047","GILBERT","AZ","L00016709","State-licensed wholesale dealer - Sep 13 push"
"Sousa?s Auto Sales & Body","Motor Vehicle Dealer (general)","","Pawtucket","RI","594","State-licensed dealer - Sep 13 push"
"SOUTH BANK FINANCIAL CORP","Wholesale Motor Vehicle Dealer","(305)803-6192","MIAMI","FL","1151010-1","State-licensed wholesale dealer - Sep 13 push"
"SOUTH BAY MOTORS LLC","Wholesale Motor Vehicle Dealer","","Denver","CO","41960","State-licensed wholesale dealer - Sep 13 push"
"SOUTH BROADWAY AUTOMOTIVE GROUP INC","Wholesale Motor Vehicle Dealer","","Denver","CO","5922","State-licensed wholesale dealer - Sep 13 push"
"SOUTH FLORIDA LUXURY MOTORCARS LLC","Wholesale Motor Vehicle Dealer","(626)262-8789","NAPLES","FL","1148551-1","State-licensed wholesale dealer - Sep 13 push"
"South Mountain Auto Wholesale LLC","Wholesale Motor Vehicle Dealer","4806587229","Phoenix","AZ","L10003671","State-licensed wholesale dealer - Sep 13 push"
"South West Financial, LLC.","Wholesale Motor Vehicle Dealer","","Aurora","CO","47533","State-licensed wholesale dealer - Sep 13 push"
"SOUTHEAST WHOLESALE AND FINANCE","Motor Vehicle Dealer (wholesale name match)","","KNOXVILLE","TN","21924","State-licensed dealer - Sep 13 push"
"Southern Funding LLC","Wholesale Motor Vehicle Dealer","5207043109","Tucson","AZ","L10000381","State-licensed wholesale dealer - Sep 13 push"
"Southern Iowa Wholesale Inc","Motor Vehicle Dealer (wholesale name match)","","Leon","IA","D1303","State-licensed dealer - Sep 13 push"
"Southern Towing & Recovery LLC","Wholesale Motor Vehicle Dealer","4805491399","Phoenix","AZ","L10003435","State-licensed wholesale dealer - Sep 13 push"
"SOUTHERN WHOLESALE","Motor Vehicle Dealer (wholesale name match)","","CLEVELAND","TN","22072","State-licensed dealer - Sep 13 push"
"SOUTHLINE AUTOMOTIVE CORP.","Wholesale Motor Vehicle Dealer","(305)813-4558","MIRAMAR","FL","1153772-1","State-licensed wholesale dealer - Sep 13 push"
"Southwest Auto Specialties LLC","Wholesale Motor Vehicle Dealer","6233985564","Phoenix","AZ","L00015284","State-licensed wholesale dealer - Sep 13 push"
"Southwest Car Rental And Sales LLC","Wholesale Motor Vehicle Dealer","6026258918","Scottsdale","AZ","L00013718","State-licensed wholesale dealer - Sep 13 push"
"Southwest Car Sales And Leasing LLC","Wholesale Motor Vehicle Dealer","6022841296","Mesa","AZ","L00011150","State-licensed wholesale dealer - Sep 13 push"
"Southwest Fleet Management LLC","Wholesale Motor Vehicle Dealer","4803430241","Mesa","AZ","L00007246","State-licensed wholesale dealer - Sep 13 push"
"Southwest Motorsport LLC","Wholesale Motor Vehicle Dealer","6237596539","phoenix","AZ","L10000772","State-licensed wholesale dealer - Sep 13 push"
"Southwest Wholesale RV Inc","Motor Vehicle Dealer (wholesale name match)","","Sheldon","IA","D2030","State-licensed dealer - Sep 13 push"
"SOUTHWEST WHOLESALERS, LLC","Wholesale Motor Vehicle Dealer","","COLLBRAN","CO","38514","State-licensed wholesale dealer - Sep 13 push"
"Southwestern Capital LLC","Wholesale Motor Vehicle Dealer","6023260631","Mesa","AZ","L00009720","State-licensed wholesale dealer - Sep 13 push"
"SPARTAN AUTOS","Wholesale Motor Vehicle Dealer","607-429-8838","GOLDEN VALLEY","AZ","L10000814","State-licensed wholesale dealer - Sep 13 push"
"SPEAR AUTOMOTIVE LLC","Wholesale Motor Vehicle Dealer","","Colorado Springs","CO","43150","State-licensed wholesale dealer - Sep 13 push"
"SPECIALTY CARS ON DEMAND","Wholesale Motor Vehicle Dealer","","DENVER","CO","41200","State-licensed wholesale dealer - Sep 13 push"
"Speed Automotive LLC","Wholesale Motor Vehicle Dealer","4803301228","Chandler","AZ","L00014094","State-licensed wholesale dealer - Sep 13 push"
"Speedcraft Acura","Motor Vehicle Dealer (general)","","West Warwick","RI","197","State-licensed dealer - Sep 13 push"
"Speedcraft Nissan 885","Motor Vehicle Dealer (general)","","West Warwick","RI","151","State-licensed dealer - Sep 13 push"
"Speedcraft Volkswagen","Motor Vehicle Dealer (general)","","Wakefield","RI","29","State-licensed dealer - Sep 13 push"
"Speed's Classy Cars","Wholesale Motor Vehicle Dealer","","Arvada","CO","36641","State-licensed wholesale dealer - Sep 13 push"
"Speedy Auto Expert LLC","Wholesale Motor Vehicle Dealer","9545120318","Phoenix","AZ","L10002182","State-licensed wholesale dealer - Sep 13 push"
"SPORT & CLASSIC MOTORCARS, INC.","Wholesale Dealer License","(979) 690-5300","College Station","TX","P15200W","State-licensed wholesale dealer - Sep 13 push"
"SPRING CREEK MOTORS LLC","Wholesale Motor Vehicle Dealer","","Grand Junction","CO","41214","State-licensed wholesale dealer - Sep 13 push"
"SPRINGS AUTO OPTIONS","Wholesale Motor Vehicle Dealer","","Colorado Springs","CO","39785","State-licensed wholesale dealer - Sep 13 push"
"Sroufe Enterprises","Wholesale Motor Vehicle Dealer","6022458902","Phoenix","AZ","L00007969","State-licensed wholesale dealer - Sep 13 push"
"SRS Automotive LLC","Wholesale Motor Vehicle Dealer","","Denver","CO","46835","State-licensed wholesale dealer - Sep 13 push"
"stac center llc","Wholesale Motor Vehicle Dealer","6027574577","Phoenix","AZ","L10003418","State-licensed wholesale dealer - Sep 13 push"
"Stafford Auto Sales","Motor Vehicle Dealer (general)","","Tiverton","RI","429","State-licensed dealer - Sep 13 push"
"STAGE ONE AUTO WHOLESALE LLC","Wholesale Motor Vehicle Dealer","602-632-5556","PHOENIX","AZ","L10002552","State-licensed wholesale dealer - Sep 13 push"
"STALLINGS WHOLESALE VEHICLES","Wholesale Motor Vehicle Dealer","(405) 485-9457","BLANCHARD","OK","10161","State-licensed wholesale dealer - Sep 13 push"
"Stamas Auto & Truck Center","Motor Vehicle Dealer (general)","","Cranston","RI","362","State-licensed dealer - Sep 13 push"
"STAN WU LIQUIDATIONS LLC","Wholesale Motor Vehicle Dealer","669-216-3267","TEMPE","AZ","L10002119","State-licensed wholesale dealer - Sep 13 push"
"Star RV LLC","Wholesale Motor Vehicle Dealer","5204372289","Tucson","AZ","L10002601","State-licensed wholesale dealer - Sep 13 push"
"State Auto Sales","Motor Vehicle Dealer (general)","","Providence","RI","702","State-licensed dealer - Sep 13 push"
"STATEWIDE AUTO REMARKETING LLC","Wholesale Motor Vehicle Dealer","(813)997-7383","TAMPA","FL","1122438-1","State-licensed wholesale dealer - Sep 13 push"
"Staveley Acres","Wholesale Dealer License","(210) 209-9139","Von Ormy","TX","P159999W","State-licensed wholesale dealer - Sep 13 push"
"STEEL CITY MOTORS","Wholesale Motor Vehicle Dealer","","PUEBLO WEST","CO","38985","State-licensed wholesale dealer - Sep 13 push"
"STEGONCAT AUTO INC","Wholesale Motor Vehicle Dealer","(689)269-2765","ORLANDO","FL","1149078-1","State-licensed wholesale dealer - Sep 13 push"
"Steingold Volvo","Motor Vehicle Dealer (general)","","Pawtucket","RI","99","State-licensed dealer - Sep 13 push"
"Stephens Auto Sales","Motor Vehicle Dealer (general)","","West Warwick","RI","262","State-licensed dealer - Sep 13 push"
"Sterling Services LLC","Wholesale Motor Vehicle Dealer","602-332-0879","Laveen","AZ","L10000479","State-licensed wholesale dealer - Sep 13 push"
"STEVE GOAD & COMPANY","Wholesale Motor Vehicle Dealer","","AURORA","CO","6035","State-licensed wholesale dealer - Sep 13 push"
"Stone Motors","Motor Vehicle Dealer (general)","","North Smithfield","RI","97","State-licensed dealer - Sep 13 push"
"STRATEGIC AUTOMOTIVE CONSULTING LLC","Wholesale Motor Vehicle Dealer","602-622-0902","SCOTTSDALE","AZ","L10000485","State-licensed wholesale dealer - Sep 13 push"
"Streamline Collision Center LLC","Wholesale Motor Vehicle Dealer","623-939-3033","PHOENIX","AZ","L00011215","State-licensed wholesale dealer - Sep 13 push"
"Street Elite Auto","Wholesale Motor Vehicle Dealer","6027029333","Mesa","AZ","L00010889","State-licensed wholesale dealer - Sep 13 push"
"STUDEBAKER AUTO","Wholesale Motor Vehicle Dealer","","WHITEWATER","CO","8172","State-licensed wholesale dealer - Sep 13 push"
"Suaqui Auto Sales LLC","Wholesale Motor Vehicle Dealer","4808421997","Tolleson","AZ","L00014223","State-licensed wholesale dealer - Sep 13 push"
"SUBIE AUTO SALES LLC","Wholesale Motor Vehicle Dealer","","AURORA","CO","43367","State-licensed wholesale dealer - Sep 13 push"
"SUBIE RECYCLER","Wholesale Motor Vehicle Dealer","","Wheat Ridge","CO","43951","State-licensed wholesale dealer - Sep 13 push"
"Suhy Enterprises","Wholesale Motor Vehicle Dealer","6025755755","Glendale","AZ","L10000827","State-licensed wholesale dealer - Sep 13 push"
"SUMER AUTOSALES LLC","Wholesale Motor Vehicle Dealer","602-626-4504","TEMPE","AZ","L10000989","State-licensed wholesale dealer - Sep 13 push"
"Summit Auto Group LLC","Wholesale Motor Vehicle Dealer","6026181407","AVONDALE","AZ","L10002783","State-licensed wholesale dealer - Sep 13 push"
"Summit Automotive","Wholesale Motor Vehicle Dealer","6023210604","Peoria","AZ","L00015555","State-licensed wholesale dealer - Sep 13 push"
"Summit Motor Sports LLC","Wholesale Motor Vehicle Dealer","4805290363","Queen Creek","AZ","L00016039","State-licensed wholesale dealer - Sep 13 push"
"SUMMIT PEAK MOTORS LLC","Wholesale Motor Vehicle Dealer","","Thornton","CO","44442","State-licensed wholesale dealer - Sep 13 push"
"Summitt Auto Sales Llc","Wholesale Motor Vehicle Dealer","9283669719","Somerton","AZ","L10002435","State-licensed wholesale dealer - Sep 13 push"
"SUN AUTO","Wholesale Motor Vehicle Dealer","","Lakewood","CO","36449","State-licensed wholesale dealer - Sep 13 push"
"SUN PENN FINANCIAL CORP","Wholesale Motor Vehicle Dealer","","MORRISON","CO","2888","State-licensed wholesale dealer - Sep 13 push"
"Sundancer Motors Inc","Wholesale Motor Vehicle Dealer","6023769121","Phoenix","AZ","L00016034","State-licensed wholesale dealer - Sep 13 push"
"Sundry Auto Sales LLC","Wholesale Motor Vehicle Dealer","6023942843","Buckeye","AZ","L10003235","State-licensed wholesale dealer - Sep 13 push"
"SUNRISE AUTO ACCEPTANCE","Wholesale Motor Vehicle Dealer","(405) 691-1423","OKLAHOMA CITY","OK","10581","State-licensed wholesale dealer - Sep 13 push"
"SUNSHINE AUTO TRADE LLC","Wholesale Motor Vehicle Dealer","(954)991-2951","FORT LAUDERDALE","FL","1147294-1","State-licensed wholesale dealer - Sep 13 push"
"Super Trucks Sales Inc","Wholesale Motor Vehicle Dealer","","Littleton","CO","40123","State-licensed wholesale dealer - Sep 13 push"
"SUPERCARS INC.","Wholesale Dealer License","(469) 989-8300","DENISON","TX","P161880W","State-licensed wholesale dealer - Sep 13 push"
"Supreme Auto , Inc","Motor Vehicle Dealer (general)","","Lincoln","RI","378","State-licensed dealer - Sep 13 push"
"Sure Ride Wholesale LLC","Wholesale Motor Vehicle Dealer","6025541179","Gilbert","AZ","L10003108","State-licensed wholesale dealer - Sep 13 push"
"Surprise auto group llc","Wholesale Motor Vehicle Dealer","6029309504","Surprise","AZ","L10003309","State-licensed wholesale dealer - Sep 13 push"
"SV & T INVESTMENTS","Wholesale Motor Vehicle Dealer","","GOLDEN","CO","38040","State-licensed wholesale dealer - Sep 13 push"
"Swade Customs","Wholesale Motor Vehicle Dealer","","Wellington","CO","47015","State-licensed wholesale dealer - Sep 13 push"
"Sylla Automotive Sales And Service","Motor Vehicle Dealer (general)","","North Providence","RI","","State-licensed dealer - Sep 13 push"
"Sylver Auto Sales LLC","Wholesale Motor Vehicle Dealer","","Commerce City","CO","43564","State-licensed wholesale dealer - Sep 13 push"
"syria llc","Wholesale Motor Vehicle Dealer","6022500168","peoria","AZ","L10002850","State-licensed wholesale dealer - Sep 13 push"
"T C Wholesale","Wholesale Motor Vehicle Dealer","4804529482","Gilbert","AZ","L00005476","State-licensed wholesale dealer - Sep 13 push"
"T L HOLLEY MOTORS","Wholesale Motor Vehicle Dealer","","Denver","CO","40455","State-licensed wholesale dealer - Sep 13 push"
"TAC AUTO SOLUTIONS","Wholesale Motor Vehicle Dealer","(918) 510-0081","BROKEN ARROW","OK","10713","State-licensed wholesale dealer - Sep 13 push"
